User-ID,Age,Age_cate,state,country,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Main_Title,Sub_Title
183,27.0,20-29,porto,portugal,8401422825,9,fahrenheit 451,ray bradburi,1950-1999,"plaza & amp jane editor , s.a .",fahrenheit 451,
242,37.0,30-39,baden-wuerttemberg,germany,3257203659,9,der illustrierte mann  erz   hlungen ,ray bradburi,2000-2009,diogen,der illustrierte mann  erz   hlungen ,
242,37.0,30-39,baden-wuerttemberg,germany,3257208626,8,fahrenheit 451,ray bradburi,1950-1999,distribook inc,fahrenheit 451,
11690,30.0,30-39,rheinland-pfalz,germany,3257208626,10,fahrenheit 451,ray bradburi,1950-1999,distribook inc,fahrenheit 451,
208861,28.0,20-29,hessen,germany,3257208626,8,fahrenheit 451,ray bradburi,1950-1999,distribook inc,fahrenheit 451,
242,37.0,30-39,baden-wuerttemberg,germany,3257212054,10,das kind von morgen  erz   hlungen ,ray bradburi,2000-2009,diogen verlag,das kind von morgen  erz   hlungen ,
242,37.0,30-39,baden-wuerttemberg,germany,3257214154,9,familientreffen  erz   hlungen ,ray bradburi,2000-2009,diogen verlag,familientreffen  erz   hlungen ,
35433,40.0,40-49,zürich,switzerland,3257233051,5,veronika deschliesst zu sterben   vernika decides to die,paolo coelho,2000-2009,distribook,veronika deschliesst zu sterben   vernika decides to die,
172613,39.0,30-39,baden-wuerttemberg,germany,3257233051,8,veronika deschliesst zu sterben   vernika decides to die,paolo coelho,2000-2009,distribook,veronika deschliesst zu sterben   vernika decides to die,
41347,31.0,30-39,nordrhein-westfalen,germany,3453212150,8,die cappuccino  jahre  aus dem tagebuch des adrian mole ,sue townsend,2000-2009,heyn,die cappuccino  jahre  aus dem tagebuch des adrian mole ,
70238,26.0,20-29,bavaria,germany,3492045642,3,quersch   sse   downsize this ,michael moor,2000-2009,piper,quersch   sse   downsize this ,
162248,31.0,30-39,hessen,germany,3492045642,7,quersch   sse   downsize this ,michael moor,2000-2009,piper,quersch   sse   downsize this ,
175493,30.0,30-39,bayern,germany,3492045642,6,quersch   sse   downsize this ,michael moor,2000-2009,piper,quersch   sse   downsize this ,
35407,48.0,40-49,nordrhein-westfalen,germany,3499110695,9,neun erz   hlungen ,jerom d. saling,1950-1999,rowohlt tb .,neun erz   hlungen ,
242,37.0,30-39,baden-wuerttemberg,germany,3499151502,9,"hebt den dachbalken hoch, zimmerleute   seymour wird vorgestellt ",jerom d. saling,1950-1999,rowohlt tb .,"hebt den dachbalken hoch, zimmerleute   seymour wird vorgestellt ",
242,37.0,30-39,baden-wuerttemberg,germany,3570300099,6,"das intimleben des adrian mole, 13 3 4 jahre  cbt    ab 14 j   ",sue townsend,2000-2009,"bertelsmann , m ? â¼nchen","das intimleben des adrian mole, 13 3 4 jahre  cbt    ab 14 j   ",
152973,35.0,30-39,bayern,germany,3596292646,1,das buch der l   cherlichen liebe ,milan kundera,2000-2009,"fischer ( tb . ) , frankfurt",das buch der l   cherlichen liebe ,
254,24.0,20-29,minnesota,usa,037582345X,9,"the golden compass  his dark materials, book 1 ",philip pullman,2000-2009,knopf book for young reader,"the golden compass  his dark materials, book 1 ",
52011,37.0,30-39,ontario,canada,037582345X,10,"the golden compass  his dark materials, book 1 ",philip pullman,2000-2009,knopf book for young reader,"the golden compass  his dark materials, book 1 ",
123567,45.0,40-49,illinois,usa,037582345X,5,"the golden compass  his dark materials, book 1 ",philip pullman,2000-2009,knopf book for young reader,"the golden compass  his dark materials, book 1 ",
12863,29.0,20-29,england,united kingdom,038097827X,8,the wolves in the walls,neil gaiman,2000-2009,harpercollin,the wolves in the walls,
254,24.0,20-29,minnesota,usa,1563895730,9,sandman: the dream hunters,neil gaiman,1950-1999,dc comic,sandman: the dream hunters,
225379,24.0,20-29,nova scotia,canada,1563895730,5,sandman: the dream hunters,neil gaiman,1950-1999,dc comic,sandman: the dream hunters,
234765,28.0,20-29,sarawak,malaysia,1563895730,10,sandman: the dream hunters,neil gaiman,1950-1999,dc comic,sandman: the dream hunters,
268300,25.0,20-29,nova scotia,canada,1563895730,10,sandman: the dream hunters,neil gaiman,1950-1999,dc comic,sandman: the dream hunters,
254,24.0,20-29,minnesota,usa,1567310877,8,shout : the beatles in their generation,philip norman,1950-1999,mjf book,shout,the beatles in their generation
95359,33.0,30-39,west virginia,usa,1931081727,9,the devil you know,poppi z. brite,2000-2009,subterranean press,the devil you know,
142524,36.0,30-39,michigan,usa,1931081727,7,the devil you know,poppi z. brite,2000-2009,subterranean press,the devil you know,
61888,46.0,40-49,arizona,usa,1878424319,10,the four agreements: a practical guide to personal freedom,don miguel ruiz,1950-1999,amber-allen publish,the four agreements: a practical guide to personal freedom,
62862,47.0,40-49,connecticut,usa,1878424319,8,the four agreements: a practical guide to personal freedom,don miguel ruiz,1950-1999,amber-allen publish,the four agreements: a practical guide to personal freedom,
105517,28.0,20-29,alberta,canada,1878424319,2,the four agreements: a practical guide to personal freedom,don miguel ruiz,1950-1999,amber-allen publish,the four agreements: a practical guide to personal freedom,
125519,40.0,40-49,california,usa,1878424319,10,the four agreements: a practical guide to personal freedom,don miguel ruiz,1950-1999,amber-allen publish,the four agreements: a practical guide to personal freedom,
157273,37.0,30-39,texas,usa,1878424319,8,the four agreements: a practical guide to personal freedom,don miguel ruiz,1950-1999,amber-allen publish,the four agreements: a practical guide to personal freedom,
243312,36.0,30-39,michigan,usa,1878424319,3,the four agreements: a practical guide to personal freedom,don miguel ruiz,1950-1999,amber-allen publish,the four agreements: a practical guide to personal freedom,
245978,28.0,20-29,iowa,usa,1878424319,8,the four agreements: a practical guide to personal freedom,don miguel ruiz,1950-1999,amber-allen publish,the four agreements: a practical guide to personal freedom,
68256,28.0,20-29,oklahoma,usa,1573225126,4,prozac nation: young and depressed in america : a memoir,elizabeth wurtzel,1950-1999,riverhead book,prozac nation: young and depressed in america,a memoir
93092,22.0,20-29,alberta,canada,1573225126,6,prozac nation: young and depressed in america : a memoir,elizabeth wurtzel,1950-1999,riverhead book,prozac nation: young and depressed in america,a memoir
130847,35.0,30-39,arkansas,usa,1573225126,10,prozac nation: young and depressed in america : a memoir,elizabeth wurtzel,1950-1999,riverhead book,prozac nation: young and depressed in america,a memoir
248477,17.0,5-19,tennessee,usa,1573225126,9,prozac nation: young and depressed in america : a memoir,elizabeth wurtzel,1950-1999,riverhead book,prozac nation: young and depressed in america,a memoir
253871,26.0,20-29,maryland,usa,1573225126,10,prozac nation: young and depressed in america : a memoir,elizabeth wurtzel,1950-1999,riverhead book,prozac nation: young and depressed in america,a memoir
258938,27.0,20-29,california,usa,1573225126,7,prozac nation: young and depressed in america : a memoir,elizabeth wurtzel,1950-1999,riverhead book,prozac nation: young and depressed in america,a memoir
392,44.0,40-49,catalunya,spain,8429725792,7,les illes grogues: tres novel  les rom  ntiques  el balanc   ,vicenã§ villatoro,1950-1999,edicion 62,les illes grogues: tres novel  les rom  ntiques  el balanc   ,
392,44.0,40-49,catalunya,spain,8475960936,9,les lleng  es d africa  biblioteca universal emp  ries ,m. carm junyent,1950-1999,editori empãºri,les lleng  es d africa  biblioteca universal emp  ries ,
392,44.0,40-49,catalunya,spain,8477270120,5,tap d escopeta  m  nima de butxaca ,carl casajuana,1950-1999,edicion del quadern crema,tap d escopeta  m  nima de butxaca ,
392,44.0,40-49,catalunya,spain,8478884963,9,una casa en irlanda,maev binchi,1950-1999,salamandra,una casa en irlanda,
392,44.0,40-49,catalunya,spain,8486433193,5,amorrada al pil    columna ,maria jaã©n,1950-1999,columna,amorrada al pil    columna ,
16795,47.0,40-49,maryland,usa,1558743669,10,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
50547,32.0,30-39,ontario,canada,1558743669,10,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
55493,35.0,30-39,ontario,canada,1558743669,7,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
74911,25.0,20-29,california,usa,1558743669,9,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
104429,39.0,30-39,minnesota,usa,1558743669,8,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
114544,35.0,30-39,california,usa,1558743669,7,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
150979,34.0,30-39,pennsylvania,usa,1558743669,8,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
152036,47.0,40-49,south dakota,usa,1558743669,10,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
161936,53.0,50-59,victoria,australia,1558743669,10,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
171445,37.0,30-39,california,usa,1558743669,8,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
176887,30.0,30-39,england,united kingdom,1558743669,8,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
183061,30.0,30-39,connecticut,usa,1558743669,10,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
194600,51.0,50-59,ontario,canada,1558743669,4,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
209373,37.0,30-39,california,usa,1558743669,8,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
230030,36.0,30-39,california,usa,1558743669,5,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
244277,44.0,40-49,scotland,united kingdom,1558743669,5,a child called  it : one child s courage to survive,dave pelzer,1950-1999,health commun,a child called  it,one child s courage to survive
1025,33.0,30-39,england,united kingdom,068484267X,9,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
6251,32.0,30-39,hawaii,usa,068484267X,8,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
14451,26.0,20-29,lisboa,portugal,068484267X,5,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
28634,28.0,20-29,michigan,usa,068484267X,10,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
30276,49.0,40-49,new jersey,usa,068484267X,7,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
46398,37.0,30-39,texas,usa,068484267X,9,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
81207,20.0,20-29,porto,portugal,068484267X,8,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
85526,36.0,30-39,british columbia,canada,068484267X,8,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
86202,26.0,20-29,new south wales,australia,068484267X,5,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
101876,38.0,30-39,kentucky,usa,068484267X,10,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
102967,54.0,50-59,washington,usa,068484267X,9,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
111133,50.0,50-59,florida,usa,068484267X,10,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
149071,49.0,40-49,wisconsin,usa,068484267X,7,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
152651,24.0,20-29,new york,usa,068484267X,10,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
159720,31.0,30-39,manitoba,canada,068484267X,9,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
206109,29.0,20-29,oregon,usa,068484267X,9,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
231393,28.0,20-29,quebec,canada,068484267X,10,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
251394,25.0,20-29,maine,usa,068484267X,8,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
259111,31.0,30-39,new york,usa,068484267X,10,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
266466,45.0,40-49,washington,usa,068484267X,5,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
269835,25.0,20-29,colorado,usa,068484267X,8,angela s ashes: a memoir,frank mccourt,1950-1999,scribner,angela s ashes: a memoir,
157247,48.0,40-49,overijssel,netherlands,042517736X,2,abduction,robin cook,2000-2009,berkley publish group,abduction,
625,41.0,40-49,provence,france,2070384349,10,la faute de l abb    mouret,emil zola,1950-1999,gallimard,la faute de l abb    mouret,
625,41.0,40-49,provence,france,2253004022,9,regain,jean giono,1950-1999,lgf,regain,
625,41.0,40-49,provence,france,2266029460,10,voyage d une parisienne     lhassa,alexandra david-n ? â©el,1950-1999,pocket,voyage d une parisienne     lhassa,
59948,28.0,20-29,sarthe,france,2266084372,10,pourquoi j ai mang    mon p   re,lewi,2000-2009,pocket,pourquoi j ai mang    mon p   re,
131441,18.0,5-19,paris,france,2266084372,6,pourquoi j ai mang    mon p   re,lewi,2000-2009,pocket,pourquoi j ai mang    mon p   re,
165558,18.0,5-19,loire atlantique,france,2266084372,9,pourquoi j ai mang    mon p   re,lewi,2000-2009,pocket,pourquoi j ai mang    mon p   re,
626,41.0,40-49,steiermark,austria,3423202033,7,der blaumilchkanal ,ephraim kishon,1950-1999,dtv,der blaumilchkanal ,
626,41.0,40-49,steiermark,austria,3492207006,10,die entdeckung der langsamkeit ,sten nadolni,1950-1999,piper,die entdeckung der langsamkeit ,
56360,35.0,30-39,wien,austria,3492207006,9,die entdeckung der langsamkeit ,sten nadolni,1950-1999,piper,die entdeckung der langsamkeit ,
182345,25.0,20-29,hamburg,germany,3492207006,10,die entdeckung der langsamkeit ,sten nadolni,1950-1999,piper,die entdeckung der langsamkeit ,
102705,22.0,20-29,ontario,canada,1558747028,10,chicken soup for the college soul : inspiring and humorous stories for college students  chicken soup for the soul ,jack canfield,1950-1999,health commun,chicken soup for the college soul,inspiring and humorous stories for college students  chicken soup for the soul 
143964,26.0,20-29,ohio,usa,1558747028,7,chicken soup for the college soul : inspiring and humorous stories for college students  chicken soup for the soul ,jack canfield,1950-1999,health commun,chicken soup for the college soul,inspiring and humorous stories for college students  chicken soup for the soul 
219546,25.0,20-29,indiana,usa,1558747028,7,chicken soup for the college soul : inspiring and humorous stories for college students  chicken soup for the soul ,jack canfield,1950-1999,health commun,chicken soup for the college soul,inspiring and humorous stories for college students  chicken soup for the soul 
206074,16.0,5-19,connecticut,usa,1558747346,9,"teen love:  on relationships, a book for teenagers",kimberli kirberg,1950-1999,health commun,"teen love:  on relationships, a book for teenagers",
34908,16.0,5-19,bretagne,france,2253063339,8,les fourmis,bernard werber,2000-2009,lgf,les fourmis,
